09702783920     ;01;3;1;01;          24,30 ;22022020;H      ;00;17D2;V113;
09703828920     ;01;3;1;01;          40,50 ;22022020;H      ;00;17D2;V113;
09758058920     ;01;3;1;01;          48,30 ;22022020;H      ;00;17D2;V113;
09968422920     ;01;3;1;08;          70,40 ;22022020;H      ;00;17D2;V213;
10000016097     ;01;3;1;01;         101,40 ;22022020;H      ;00;17D2;V113;
10000025218     ;01;3;1;01;          49,80 ;22022020;H      ;00;17D2;V113;
10000033793     ;01;3;1;01;          59,50 ;22022020;H      ;00;17D2;V213;
10000036661     ;01;3;1;01;          95,20 ;22022020;H      ;00;17D2;V113;
10000037336     ;01;3;1;01;         242,50 ;22022020;H      ;00;17D2;V709;
10000040935     ;01;3;1;01;          49,00 ;22022020;H      ;00;17D2;V709;
10000042898     ;01;3;1;01;         149,20 ;22022020;H      ;00;17D2;V103;
10000050695     ;01;3;1;01;           3,30 ;22022020;H      ;00; 1A1;V709;
10000054568     ;01;3;1;01;           4,00 ;22022020;H      ;00;14H2;V709;
10000084364     ;01;3;1;01;         342,60 ;22022020;H      ;00;17D2;V709;
10000127438     ;01;3;1;01;          78,40 ;22022020;H      ;00;17D2;V709;
10000131960     ;01;3;1;01;         396,90 ;22022020;H      ;00;17D2;V113;
10000199137     ;05;3;1;01;         198,70 ;22022020;H      ;00; 51 ;V709;
10000210374     ;01;3;1;01;         385,60 ;22022020;H      ;00;17D2;V113;
10000211468     ;01;3;2;01;          53,40 ;22022020;H      ;00;17D2;V113;
10000219931     ;01;3;1;01;          58,20 ;22022020;H      ;00;17D2;V213;
10000225230     ;01;3;1;01;         106,90 ;22022020;H      ;00;17D2;V113;
10000263564     ;01;3;1;01;          80,50 ;22022020;H      ;00;17D2;V113;
10000267021     ;01;3;1;01;          24,40 ;22022020;H      ;00; 1A1;V709;
10000272064     ;01;3;1;01;          24,60 ;22022020;H      ;00;17D2;V113;
10000272690     ;01;3;1;01;         591,80 ;22022020;H      ;00;17D2;V113;
10000317939     ;01;3;1;01;          71,40 ;22022020;H      ;00;17D2;V113;
10000347792     ;01;3;1;01;          72,20 ;22022020;H      ;00;17D2;V709;
10000349934     ;01;3;1;01;         114,30 ;22022020;H      ;00;17D2;V709;
10000353396     ;01;3;1;01;          74,90 ;22022020;H      ;00;17D2;V113;
10000354265     ;01;3;6;01;          70,20 ;22022020;H      ;00;17D2;V709;
10000363896     ;01;3;1;01;          50,70 ;22022020;H      ;00;17D2;V709;
10000383136     ;01;3;1;01;          84,10 ;22022020;H      ;00;17D2;V709;
10000387919     ;01;3;1;01;          15,30 ;22022020;H      ;00;17D2;V709;
